calorieslevel,caloriesmets,time,calories
0,10,1489766400,1.1562000513076782
0,10,1489766460,1.1562000513076782
0,10,1489766520,1.1562000513076782
0,10,1489766580,1.1562000513076782
0,11,1489766640,1.2718199491500854
0,11,1489766700,1.2718199491500854
0,11,1489766760,1.2718199491500854
0,10,1489766820,1.1562000513076782
0,10,1489766880,1.1562000513076782
1,22,1489766940,2.543639898300171
1,28,1489767000,3.237360000610352
0,11,1489767060,1.2718199491500854
1,26,1489767120,3.006119966506958
1,28,1489767180,3.237360000610352
0,10,1489767240,1.1562000513076782
0,10,1489767300,1.1562000513076782
0,10,1489767360,1.1562000513076782
0,10,1489767420,1.1562000513076782
0,10,1489767480,1.1562000513076782
0,10,1489767540,1.1562000513076782
0,10,1489767600,1.1562000513076782
0,10,1489767660,1.1562000513076782
0,10,1489767720,1.1562000513076782
0,10,1489767780,1.1562000513076782
0,10,1489767840,1.1562000513076782
0,10,1489767900,1.1562000513076782
1,24,1489767960,2.7748799324035645
1,26,1489768020,3.006119966506958
0,10,1489768080,1.1562000513076782
0,10,1489768140,1.1562000513076782
0,11,1489768200,1.2718199491500854
0,11,1489768260,1.2718199491500854
0,10,1489768320,1.1562000513076782
0,10,1489768380,1.1562000513076782
0,10,1489768440,1.1562000513076782
0,10,1489768500,1.1562000513076782
0,10,1489768560,1.1562000513076782
0,10,1489768620,1.1562000513076782
0,10,1489768680,1.1562000513076782
0,10,1489768740,1.1562000513076782
0,10,1489768800,1.1562000513076782
0,11,1489768860,1.2718199491500854
0,10,1489768920,1.1562000513076782
0,10,1489768980,1.1562000513076782
0,10,1489769040,1.1562000513076782
0,10,1489769100,1.1562000513076782
0,10,1489769160,1.1562000513076782
0,11,1489769220,1.2718199491500854
0,10,1489769280,1.1562000513076782
0,10,1489769340,1.1562000513076782
0,10,1489769400,1.1562000513076782
0,10,1489769460,1.1562000513076782
0,10,1489769520,1.1562000513076782
0,10,1489769580,1.1562000513076782
0,10,1489769640,1.1562000513076782
0,10,1489769700,1.1562000513076782
0,10,1489769760,1.1562000513076782
0,10,1489769820,1.1562000513076782
0,10,1489769880,1.1562000513076782
0,10,1489769940,1.1562000513076782
0,10,1489770000,1.1562000513076782
0,10,1489770060,1.1562000513076782
0,10,1489770120,1.1562000513076782
0,10,1489770180,1.1562000513076782
0,10,1489770240,1.1562000513076782
0,10,1489770300,1.1562000513076782
0,10,1489770360,1.1562000513076782
0,10,1489770420,1.1562000513076782
0,10,1489770480,1.1562000513076782
0,10,1489770540,1.1562000513076782
0,10,1489770600,1.1562000513076782
0,10,1489770660,1.1562000513076782
0,10,1489770720,1.1562000513076782
0,10,1489770780,1.1562000513076782
0,10,1489770840,1.1562000513076782
0,10,1489770900,1.1562000513076782
0,10,1489770960,1.1562000513076782
0,10,1489771020,1.1562000513076782
0,10,1489771080,1.1562000513076782
0,10,1489771140,1.1562000513076782
0,10,1489771200,1.1562000513076782
0,10,1489771260,1.1562000513076782
0,10,1489771320,1.1562000513076782
0,10,1489771380,1.1562000513076782
0,10,1489771440,1.1562000513076782
0,10,1489771500,1.1562000513076782
0,10,1489771560,1.1562000513076782
0,11,1489771620,1.2718199491500854
0,10,1489771680,1.1562000513076782
0,10,1489771740,1.1562000513076782
0,10,1489771800,1.1562000513076782
0,10,1489771860,1.1562000513076782
0,10,1489771920,1.1562000513076782
0,10,1489771980,1.1562000513076782
0,10,1489772040,1.1562000513076782
0,11,1489772100,1.2718199491500854
0,10,1489772160,1.1562000513076782
0,10,1489772220,1.1562000513076782
0,10,1489772280,1.1562000513076782
0,10,1489772340,1.1562000513076782
0,10,1489772400,1.1562000513076782
0,10,1489772460,1.1562000513076782
0,10,1489772520,1.1562000513076782
0,10,1489772580,1.1562000513076782
0,10,1489772640,1.1562000513076782
0,10,1489772700,1.1562000513076782
0,10,1489772760,1.1562000513076782
0,10,1489772820,1.1562000513076782
0,10,1489772880,1.1562000513076782
0,10,1489772940,1.1562000513076782
0,10,1489773000,1.1562000513076782
0,10,1489773060,1.1562000513076782
0,10,1489773120,1.1562000513076782
0,10,1489773180,1.1562000513076782
0,10,1489773240,1.1562000513076782
0,10,1489773300,1.1562000513076782
0,10,1489773360,1.1562000513076782
0,10,1489773420,1.1562000513076782
0,10,1489773480,1.1562000513076782
0,10,1489773540,1.1562000513076782
0,10,1489773600,1.1562000513076782
0,10,1489773660,1.1562000513076782
0,10,1489773720,1.1562000513076782
0,10,1489773780,1.1562000513076782
0,10,1489773840,1.1562000513076782
0,10,1489773900,1.1562000513076782
0,10,1489773960,1.1562000513076782
0,10,1489774020,1.1562000513076782
0,10,1489774080,1.1562000513076782
0,11,1489774140,1.2718199491500854
0,10,1489774200,1.1562000513076782
0,10,1489774260,1.1562000513076782
0,10,1489774320,1.1562000513076782
0,10,1489774380,1.1562000513076782
0,10,1489774440,1.1562000513076782
0,10,1489774500,1.1562000513076782
0,10,1489774560,1.1562000513076782
0,10,1489774620,1.1562000513076782
0,10,1489774680,1.1562000513076782
0,10,1489774740,1.1562000513076782
0,10,1489774800,1.1562000513076782
0,10,1489774860,1.1562000513076782
0,10,1489774920,1.1562000513076782
0,10,1489774980,1.1562000513076782
0,10,1489775040,1.1562000513076782
0,10,1489775100,1.1562000513076782
0,10,1489775160,1.1562000513076782
0,10,1489775220,1.1562000513076782
0,10,1489775280,1.1562000513076782
0,10,1489775340,1.1562000513076782
0,10,1489775400,1.1562000513076782
0,10,1489775460,1.1562000513076782
0,10,1489775520,1.1562000513076782
0,10,1489775580,1.1562000513076782
0,10,1489775640,1.1562000513076782
0,10,1489775700,1.1562000513076782
0,10,1489775760,1.1562000513076782
0,10,1489775820,1.1562000513076782
0,10,1489775880,1.1562000513076782
0,10,1489775940,1.1562000513076782
0,10,1489776000,1.1562000513076782
0,10,1489776060,1.1562000513076782
0,10,1489776120,1.1562000513076782
0,10,1489776180,1.1562000513076782
0,10,1489776240,1.1562000513076782
0,10,1489776300,1.1562000513076782
0,10,1489776360,1.1562000513076782
0,10,1489776420,1.1562000513076782
0,10,1489776480,1.1562000513076782
0,10,1489776540,1.1562000513076782
0,11,1489776600,1.2718199491500854
0,10,1489776660,1.1562000513076782
0,10,1489776720,1.1562000513076782
0,10,1489776780,1.1562000513076782
0,10,1489776840,1.1562000513076782
0,10,1489776900,1.1562000513076782
0,10,1489776960,1.1562000513076782
0,10,1489777020,1.1562000513076782
0,10,1489777080,1.1562000513076782
0,10,1489777140,1.1562000513076782
0,10,1489777200,1.1562000513076782
0,10,1489777260,1.1562000513076782
0,10,1489777320,1.1562000513076782
0,10,1489777380,1.1562000513076782
0,10,1489777440,1.1562000513076782
0,10,1489777500,1.1562000513076782
0,11,1489777560,1.2718199491500854
0,11,1489777620,1.2718199491500854
0,10,1489777680,1.1562000513076782
0,10,1489777740,1.1562000513076782
0,10,1489777800,1.1562000513076782
0,10,1489777860,1.1562000513076782
0,10,1489777920,1.1562000513076782
0,10,1489777980,1.1562000513076782
0,10,1489778040,1.1562000513076782
0,11,1489778100,1.2718199491500854
0,10,1489778160,1.1562000513076782
0,10,1489778220,1.1562000513076782
0,10,1489778280,1.1562000513076782
0,10,1489778340,1.1562000513076782
0,10,1489778400,1.1562000513076782
0,10,1489778460,1.1562000513076782
0,10,1489778520,1.1562000513076782
0,10,1489778580,1.1562000513076782
0,10,1489778640,1.1562000513076782
0,10,1489778700,1.1562000513076782
0,10,1489778760,1.1562000513076782
0,10,1489778820,1.1562000513076782
0,10,1489778880,1.1562000513076782
0,10,1489778940,1.1562000513076782
0,10,1489779000,1.1562000513076782
0,10,1489779060,1.1562000513076782
0,11,1489779120,1.2718199491500854
0,10,1489779180,1.1562000513076782
0,10,1489779240,1.1562000513076782
0,10,1489779300,1.1562000513076782
0,10,1489779360,1.1562000513076782
0,10,1489779420,1.1562000513076782
0,10,1489779480,1.1562000513076782
0,10,1489779540,1.1562000513076782
0,10,1489779600,1.1562000513076782
0,10,1489779660,1.1562000513076782
0,11,1489779720,1.2718199491500854
0,10,1489779780,1.1562000513076782
0,10,1489779840,1.1562000513076782
0,10,1489779900,1.1562000513076782
0,10,1489779960,1.1562000513076782
0,10,1489780020,1.1562000513076782
0,10,1489780080,1.1562000513076782
0,10,1489780140,1.1562000513076782
0,10,1489780200,1.1562000513076782
0,10,1489780260,1.1562000513076782
0,10,1489780320,1.1562000513076782
0,10,1489780380,1.1562000513076782
0,10,1489780440,1.1562000513076782
0,10,1489780500,1.1562000513076782
0,10,1489780560,1.1562000513076782
0,10,1489780620,1.1562000513076782
0,10,1489780680,1.1562000513076782
0,10,1489780740,1.1562000513076782
0,10,1489780800,1.1562000513076782
0,11,1489780860,1.2718199491500854
0,10,1489780920,1.1562000513076782
0,10,1489780980,1.1562000513076782
0,10,1489781040,1.1562000513076782
0,10,1489781100,1.1562000513076782
1,24,1489781160,2.7748799324035645
0,10,1489781220,1.1562000513076782
0,10,1489781280,1.1562000513076782
0,10,1489781340,1.1562000513076782
0,10,1489781400,1.1562000513076782
0,10,1489781460,1.1562000513076782
0,10,1489781520,1.1562000513076782
0,11,1489781580,1.2718199491500854
0,10,1489781640,1.1562000513076782
0,10,1489781700,1.1562000513076782
0,10,1489781760,1.1562000513076782
0,10,1489781820,1.1562000513076782
0,10,1489781880,1.1562000513076782
0,10,1489781940,1.1562000513076782
0,10,1489782000,1.1562000513076782
