time,sleep
1492273680,1
1492273740,2
1492273800,2
1492273860,2
1492273920,2
1492273980,2
1492274040,2
1492274100,2
1492274160,2
1492274220,1
1492274280,1
1492274340,1
1492274400,1
1492274460,1
1492274520,1
1492274580,1
1492274640,1
1492274700,1
1492274760,1
1492274820,1
1492274880,1
1492274940,1
1492275000,1
1492275060,1
1492275120,1
1492275180,1
1492275240,1
1492275300,1
1492275360,1
1492275420,1
1492275480,1
1492275540,1
1492275600,1
1492275660,1
1492275720,1
1492275780,1
1492275840,1
1492275900,1
1492275960,1
1492276020,1
1492276080,1
1492276140,1
1492276200,1
1492276260,1
1492276320,1
1492276380,1
1492276440,1
1492276500,1
1492276560,1
1492276620,1
1492276680,1
1492276740,1
1492276800,1
1492276860,1
1492276920,1
1492276980,1
1492277040,1
1492277100,1
1492277160,1
1492277220,1
1492277280,1
1492277340,1
1492277400,1
1492277460,1
1492277520,1
1492277580,1
1492277640,1
1492277700,1
1492277760,1
1492277820,1
1492277880,1
1492277940,1
1492278000,1
1492278060,1
1492278120,1
1492278180,1
1492278240,1
1492278300,1
1492278360,1
1492278420,1
1492278480,1
1492278540,1
1492278600,1
1492278660,1
1492278720,1
1492278780,1
1492278840,2
1492278900,1
1492278960,1
1492279020,1
1492279080,1
1492279140,1
1492279200,1
1492279260,1
1492279320,1
1492279380,1
1492279440,1
1492279500,1
1492279560,1
1492279620,1
1492279680,1
1492279740,1
1492279800,1
1492279860,1
1492279920,1
1492279980,1
1492280040,1
1492280100,2
1492280160,1
1492280220,1
1492280280,1
1492280340,2
1492280400,1
1492280460,1
1492280520,1
1492280580,1
1492280640,1
1492280700,1
1492280760,1
1492280820,1
1492280880,1
1492280940,1
1492281000,1
1492281060,1
1492281120,1
1492281180,1
1492281240,1
1492281300,1
1492281360,1
1492281420,1
1492281480,1
1492281540,1
1492281600,1
1492281660,1
1492281720,1
1492281780,1
1492281840,1
1492281900,1
1492281960,1
1492282020,1
1492282080,1
1492282140,1
1492282200,1
1492282260,1
1492282320,1
1492282380,1
1492282440,1
1492282500,1
1492282560,1
1492282620,1
1492282680,1
1492282740,1
1492282800,1
1492282860,1
1492282920,1
1492282980,1
1492283040,1
1492283100,1
1492283160,1
1492283220,1
1492283280,1
1492283340,1
1492283400,1
1492283460,1
1492283520,1
1492283580,1
1492283640,1
1492283700,1
1492283760,1
1492283820,1
1492283880,1
1492283940,1
1492284000,2
1492284060,1
1492284120,1
1492284180,1
1492284240,2
1492284300,1
1492284360,1
1492284420,1
1492284480,1
1492284540,1
1492284600,1
1492284660,1
1492284720,1
1492284780,1
1492284840,1
1492284900,1
1492284960,1
1492285020,1
1492285080,1
1492285140,1
1492285200,1
1492285260,1
1492285320,1
1492285380,1
1492285440,1
1492285500,1
1492285560,1
1492285620,1
1492285680,1
1492285740,1
1492285800,1
1492285860,1
1492285920,1
1492285980,1
1492286040,1
1492286100,1
1492286160,1
1492286220,1
1492286280,1
1492286340,1
1492286400,1
1492286460,1
1492286520,1
1492286580,1
1492286640,1
1492286700,1
1492286760,1
1492286820,1
1492286880,1
1492286940,1
1492287000,1
1492287060,1
1492287120,1
1492287180,1
1492287240,1
1492287300,1
1492287360,1
1492287420,1
1492287480,1
1492287540,1
1492287600,1
1492287660,1
1492287720,1
1492287780,1
1492287840,1
1492287900,1
1492287960,1
1492288020,1
1492288080,1
1492288140,1
1492288200,1
1492288260,1
1492288320,1
1492288380,1
1492288440,1
1492288500,1
1492288560,2
1492288620,1
1492288680,1
1492288740,1
1492288800,1
1492288860,1
1492288920,1
1492288980,1
1492289040,1
1492289100,1
1492289160,1
1492289220,1
1492289280,1
1492289340,1
1492289400,1
1492289460,1
1492289520,1
1492289580,2
1492289640,2
1492289700,1
1492289760,1
1492289820,2
1492289880,2
1492289940,1
1492290000,1
1492290060,1
1492290120,1
1492290180,1
1492290240,1
1492290300,1
1492290360,1
1492290420,1
1492290480,1
1492290540,1
1492290600,1
1492290660,1
1492290720,1
1492290780,1
1492290840,1
1492290900,1
1492290960,1
1492291020,1
1492291080,1
1492291140,1
1492291200,1
1492291260,1
1492291320,1
1492291380,1
1492291440,1
1492291500,1
1492291560,2
1492291620,1
1492291680,1
1492291740,1
1492291800,1
1492291860,1
1492291920,1
1492291980,1
1492292040,1
1492292100,1
1492292160,1
1492292220,1
1492292280,1
1492292340,1
1492292400,1
1492292460,1
1492292520,1
1492292580,1
1492292640,1
1492292700,1
1492292760,1
1492292820,1
1492292880,1
1492292940,1
1492293000,1
1492293060,1
1492293120,1
1492293180,1
1492293240,1
1492293300,1
1492293360,1
1492293420,1
1492293480,1
1492293540,1
1492293600,1
1492293660,1
1492293720,1
1492293780,1
1492293840,1
1492293900,1
1492293960,1
1492294020,1
1492294080,1
1492294140,1
1492294200,1
1492294260,1
1492294320,1
1492294380,1
1492294440,1
1492294500,1
1492294560,1
1492294620,1
1492294680,1
1492294740,1
1492294800,1
1492294860,1
1492294920,2
1492294980,1
1492295040,1
1492295100,1
1492295160,1
1492295220,1
1492295280,1
1492295340,1
1492295400,1
1492295460,1
1492295520,1
1492295580,1
1492295640,1
1492295700,1
1492295760,1
1492295820,1
1492295880,1
1492295940,1
1492296000,1
1492296060,1
1492296120,1
1492296180,1
1492296240,1
1492296300,1
